contract_id,account_id,signed_date,start_date,end_date,term_months,auto_renew,status,billing_cycle,currency,list_price,negotiated_discount_pct,contracted_mrr,annual_contract_value,payment_terms_days,billing_contact_id,csm_id,legal_entity,pricing_model,committed_units,overage_rate_per_unit,unit_type,sla_tier,support_tier,implementation_included,data_region,arr,contract_owner,renewal_probability,primary_product_sku,created_by,created_at
CTR00345,ACC0217,2024-03-31,2024-04-24,2025-04-23,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL8353,CSM08,Entity-1,mixed,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE04,0.84,PRD-PLAT-MM,CSM08,2024-03-31T09:00:00Z
CTR00346,ACC0218,2024-05-26,2024-06-24,2025-06-23,12,False,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL4952,CSM05,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE01,0.77,PRD-PLAT-MM,CSM05,2024-05-26T09:00:00Z
CTR00347,ACC0218,2023-01-29,2023-02-08,2024-02-07,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,60,BIL1716,CSM05,Entity-5,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE01,0.7,PRD-PLAT-MM,CSM05,2023-01-29T09:00:00Z
CTR00348,ACC0219,2023-11-29,2023-12-24,2025-12-23,24,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL7431,CSM06,Entity-2,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE02,0.63,PRD-PLAT-MM,CSM06,2023-11-29T09:00:00Z
CTR00349,ACC0220,2022-10-16,2022-11-06,2024-11-05,24,False,expired,monthly,EUR,2000.0,0.0,2800.0,33600.0,45,BIL9380,CSM09,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,33600.0,AE04,0.86,PRD-PLAT-MM,CSM09,2022-10-16T09:00:00Z
CTR00350,ACC0221,2022-06-09,2022-06-26,2025-06-25,36,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL5901,CSM15,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE14,0.66,PRD-PLAT-MM,CSM15,2022-06-09T09:00:00Z
CTR00351,ACC0221,2024-04-21,2024-05-15,2026-05-14,24,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL5367,CSM15,Entity-5,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE14,0.9,PRD-PLAT-MM,CSM15,2024-04-21T09:00:00Z
CTR00352,ACC0222,2024-10-25,2024-11-09,2025-11-08,12,False,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL4915,CSM01,Entity-4,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE05,0.56,PRD-PLAT-MM,CSM01,2024-10-25T09:00:00Z
CTR00353,ACC0223,2021-12-22,2022-01-10,2024-01-09,24,True,expired,monthly,USD,2000.0,0.1,2350.0,28200.0,30,BIL5455,CSM10,Entity-4,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,28200.0,AE03,0.56,PRD-PLAT-MM,CSM10,2021-12-22T09:00:00Z
CTR00354,ACC0224,2023-09-18,2023-10-07,2025-10-06,24,True,active,monthly,USD,2000.0,0.0,3500.0,42000.0,60,BIL7148,CSM07,Entity-3,mixed,0,0.0,none,gold,professional,False,us-west-2,42000.0,AE15,0.83,PRD-PLAT-MM,CSM07,2023-09-18T09:00:00Z
CTR00355,ACC0224,2023-07-25,2023-08-14,2024-08-13,12,True,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL9345,CSM07,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,25200.0,AE15,0.64,PRD-PLAT-MM,CSM07,2023-07-25T09:00:00Z
CTR00356,ACC0225,2023-01-29,2023-02-22,2025-02-21,24,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL1207,CSM13,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE11,0.97,PRD-PLAT-MM,CSM13,2023-01-29T09:00:00Z
CTR00357,ACC0226,2022-08-21,2022-09-06,2024-09-05,24,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL4944,CSM06,Entity-3,mixed,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE14,0.6,PRD-PLAT-MM,CSM06,2022-08-21T09:00:00Z
CTR00358,ACC0227,2023-06-04,2023-06-11,2025-06-10,24,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL2974,CSM09,Entity-2,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE05,0.94,PRD-PLAT-MM,CSM09,2023-06-04T09:00:00Z
CTR00359,ACC0227,2023-11-23,2023-12-06,2024-12-05,12,True,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL7270,CSM09,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,25200.0,AE05,0.59,PRD-PLAT-MM,CSM09,2023-11-23T09:00:00Z
CTR00360,ACC0228,2024-04-01,2024-04-20,2026-04-19,24,True,active,monthly,USD,2000.0,0.0,2550.0,30600.0,30,BIL8021,CSM17,Entity-5,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,30600.0,AE14,0.82,PRD-PLAT-MM,CSM17,2024-04-01T09:00:00Z
CTR00361,ACC0229,2023-09-10,2023-09-19,2025-09-18,24,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL4454,CSM12,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE14,0.65,PRD-PLAT-MM,CSM12,2023-09-10T09:00:00Z
CTR00362,ACC0229,2022-04-29,2022-05-17,2024-05-16,24,True,expired,monthly,USD,2000.0,0.05,2900.0,34800.0,30,BIL9019,CSM12,Entity-5,mixed,0,0.0,none,gold,professional,False,eu-west-1,34800.0,AE14,0.97,PRD-PLAT-MM,CSM12,2022-04-29T09:00:00Z
CTR00363,ACC0230,2023-10-09,2023-10-22,2025-10-21,24,True,active,monthly,USD,2000.0,0.0,4000.0,48000.0,45,BIL9940,CSM16,Entity-4,mixed,0,0.0,none,gold,professional,False,eu-west-1,48000.0,AE05,0.96,PRD-PLAT-MM,CSM16,2023-10-09T09:00:00Z
CTR00364,ACC0231,2023-10-04,2023-10-24,2024-10-23,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL7940,CSM18,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE05,0.82,PRD-PLAT-MM,CSM18,2023-10-04T09:00:00Z
CTR00365,ACC0232,2022-07-14,2022-07-21,2023-07-20,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL5943,CSM01,Entity-1,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE14,0.95,PRD-PLAT-MM,CSM01,2022-07-14T09:00:00Z
CTR00366,ACC0232,2023-05-26,2023-06-08,2025-06-07,24,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,45,BIL9157,CSM01,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,27600.0,AE14,0.94,PRD-PLAT-MM,CSM01,2023-05-26T09:00:00Z
CTR00367,ACC0233,2023-08-29,2023-09-26,2024-09-25,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL1588,CSM20,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE09,0.7,PRD-PLAT-MM,CSM20,2023-08-29T09:00:00Z
CTR00368,ACC0234,2022-02-25,2022-03-22,2025-03-21,36,True,expired,monthly,EUR,2000.0,0.2,2100.0,25200.0,45,BIL2442,CSM10,Entity-5,flat,0,0.0,none,gold,professional,False,ap-southeast-1,25200.0,AE10,0.8,PRD-PLAT-MM,CSM10,2022-02-25T09:00:00Z
CTR00369,ACC0234,2023-12-16,2024-01-13,2026-01-12,24,False,active,monthly,EUR,2000.0,0.2,3600.0,43200.0,30,BIL6216,CSM10,Entity-5,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,43200.0,AE10,0.72,PRD-PLAT-MM,CSM10,2023-12-16T09:00:00Z
CTR00370,ACC0235,2024-09-22,2024-10-14,2026-10-13,24,True,active,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL6660,CSM14,Entity-4,mixed,0,0.0,none,gold,professional,False,eu-west-1,26400.0,AE15,0.69,PRD-PLAT-MM,CSM14,2024-09-22T09:00:00Z
CTR00371,ACC0236,2024-05-29,2024-06-17,2025-06-16,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL7096,CSM06,Entity-1,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE10,0.59,PRD-PLAT-MM,CSM06,2024-05-29T09:00:00Z
CTR00372,ACC0236,2022-03-10,2022-03-22,2024-03-21,24,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL7154,CSM06,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE10,0.8,PRD-PLAT-MM,CSM06,2022-03-10T09:00:00Z
CTR00373,ACC0237,2022-02-24,2022-03-22,2023-03-21,12,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL3049,CSM05,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,26400.0,AE12,0.86,PRD-PLAT-MM,CSM05,2022-02-24T09:00:00Z
CTR00374,ACC0238,2024-03-27,2024-04-24,2025-04-23,12,False,expired,monthly,USD,2000.0,0.0,2550.0,30600.0,60,BIL6343,CSM01,Entity-2,mixed,0,0.0,none,gold,professional,False,us-west-2,30600.0,AE11,0.63,PRD-PLAT-MM,CSM01,2024-03-27T09:00:00Z
CTR00375,ACC0238,2022-10-27,2022-11-16,2023-11-15,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,60,BIL9186,CSM01,Entity-3,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE11,0.74,PRD-PLAT-MM,CSM01,2022-10-27T09:00:00Z
CTR00376,ACC0239,2023-06-16,2023-07-08,2024-07-07,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL9650,CSM19,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE01,0.98,PRD-PLAT-MM,CSM19,2023-06-16T09:00:00Z
CTR00377,ACC0239,2022-08-06,2022-08-14,2025-08-13,36,True,active,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL6223,CSM19,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,26400.0,AE01,0.89,PRD-PLAT-MM,CSM19,2022-08-06T09:00:00Z
CTR00378,ACC0240,2023-08-06,2023-08-24,2025-08-23,24,False,active,monthly,USD,2000.0,0.0,3000.0,36000.0,30,BIL7522,CSM16,Entity-3,mixed,0,0.0,none,gold,professional,False,us-west-2,36000.0,AE15,0.69,PRD-PLAT-MM,CSM16,2023-08-06T09:00:00Z
CTR00379,ACC0240,2022-10-21,2022-11-10,2024-11-09,24,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL2188,CSM16,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE15,0.65,PRD-PLAT-MM,CSM16,2022-10-21T09:00:00Z
CTR00380,ACC0241,2024-06-16,2024-07-11,2025-07-10,12,False,active,monthly,USD,2000.0,0.0,3500.0,42000.0,30,BIL5037,CSM15,Entity-5,mixed,0,0.0,none,gold,professional,False,eu-west-1,42000.0,AE02,0.8,PRD-PLAT-MM,CSM15,2024-06-16T09:00:00Z
CTR00381,ACC0241,2022-06-09,2022-06-18,2023-06-17,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL9598,CSM15,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE02,0.78,PRD-PLAT-MM,CSM15,2022-06-09T09:00:00Z
CTR00382,ACC0242,2024-10-19,2024-11-11,2027-11-10,36,True,active,monthly,USD,2000.0,0.05,2450.0,29400.0,45,BIL3020,CSM08,Entity-3,mixed,0,0.0,none,gold,professional,False,eu-west-1,29400.0,AE02,0.81,PRD-PLAT-MM,CSM08,2024-10-19T09:00:00Z
CTR00383,ACC0242,2023-05-02,2023-05-24,2025-05-23,24,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL6226,CSM08,Entity-5,mixed,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE02,0.79,PRD-PLAT-MM,CSM08,2023-05-02T09:00:00Z
CTR00384,ACC0243,2023-09-06,2023-09-23,2024-09-22,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL6746,CSM12,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE12,0.56,PRD-PLAT-MM,CSM12,2023-09-06T09:00:00Z
CTR00385,ACC0243,2023-07-01,2023-07-14,2024-07-13,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,60,BIL1681,CSM12,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE12,0.88,PRD-PLAT-MM,CSM12,2023-07-01T09:00:00Z
CTR00386,ACC0244,2023-06-18,2023-07-11,2026-07-10,36,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL1263,CSM02,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE09,0.71,PRD-PLAT-MM,CSM02,2023-06-18T09:00:00Z
CTR00387,ACC0244,2023-12-10,2023-12-17,2025-12-16,24,False,active,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL7993,CSM02,Entity-3,flat,0,0.0,none,gold,professional,False,eu-west-1,26400.0,AE09,0.62,PRD-PLAT-MM,CSM02,2023-12-10T09:00:00Z
CTR00388,ACC0245,2022-04-06,2022-04-17,2024-04-16,24,False,expired,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL3935,CSM10,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE01,0.63,PRD-PLAT-MM,CSM10,2022-04-06T09:00:00Z
CTR00389,ACC0246,2023-02-12,2023-03-05,2024-03-04,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL3001,CSM11,Entity-1,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE09,0.68,PRD-PLAT-MM,CSM11,2023-02-12T09:00:00Z
CTR00390,ACC0246,2022-06-11,2022-06-21,2023-06-20,12,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,45,BIL8647,CSM11,Entity-3,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE09,0.82,PRD-PLAT-MM,CSM11,2022-06-11T09:00:00Z
CTR00391,ACC0247,2024-02-23,2024-03-01,2027-02-28,36,False,active,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL3508,CSM03,Entity-5,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE08,0.77,PRD-PLAT-MM,CSM03,2024-02-23T09:00:00Z
CTR00392,ACC0248,2022-02-11,2022-02-22,2023-02-21,12,True,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL1743,CSM20,Entity-3,flat,0,0.0,none,gold,professional,False,us-east-1,25200.0,AE05,0.58,PRD-PLAT-MM,CSM20,2022-02-11T09:00:00Z
CTR00393,ACC0248,2023-06-22,2023-07-05,2024-07-04,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL7514,CSM20,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE05,0.85,PRD-PLAT-MM,CSM20,2023-06-22T09:00:00Z
CTR00394,ACC0249,2022-12-13,2023-01-05,2024-01-04,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL6267,CSM03,Entity-3,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE13,0.67,PRD-PLAT-MM,CSM03,2022-12-13T09:00:00Z
CTR00395,ACC0250,2023-09-15,2023-09-25,2024-09-24,12,True,expired,monthly,USD,2000.0,0.15,3200.0,38400.0,45,BIL3815,CSM16,Entity-1,mixed,0,0.0,none,gold,professional,False,us-east-1,38400.0,AE06,0.7,PRD-PLAT-MM,CSM16,2023-09-15T09:00:00Z
CTR00396,ACC0250,2022-02-11,2022-02-20,2024-02-19,24,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,45,BIL3197,CSM16,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE06,0.85,PRD-PLAT-MM,CSM16,2022-02-11T09:00:00Z
CTR00397,ACC0251,2024-10-10,2024-10-22,2025-10-21,12,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,60,BIL7520,CSM14,Entity-2,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE05,0.85,PRD-PLAT-MM,CSM14,2024-10-10T09:00:00Z
CTR00398,ACC0252,2023-01-27,2023-02-15,2025-02-14,24,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL1844,CSM07,Entity-1,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,28800.0,AE08,0.85,PRD-PLAT-MM,CSM07,2023-01-27T09:00:00Z
CTR00399,ACC0252,2024-12-14,2024-12-24,2026-12-23,24,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL7902,CSM07,Entity-3,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE08,0.69,PRD-PLAT-MM,CSM07,2024-12-14T09:00:00Z
CTR00400,ACC0253,2024-02-16,2024-02-24,2027-02-23,36,True,active,monthly,USD,2000.0,0.15,2500.0,30000.0,45,BIL5688,CSM03,Entity-4,mixed,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE13,0.68,PRD-PLAT-MM,CSM03,2024-02-16T09:00:00Z
CTR00401,ACC0253,2021-12-26,2022-01-10,2023-01-09,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,45,BIL3692,CSM03,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE13,0.62,PRD-PLAT-MM,CSM03,2021-12-26T09:00:00Z
CTR00402,ACC0254,2022-08-23,2022-09-13,2023-09-12,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL1212,CSM12,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE05,0.81,PRD-PLAT-MM,CSM12,2022-08-23T09:00:00Z
CTR00403,ACC0255,2024-11-09,2024-12-01,2027-11-30,36,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL3218,CSM05,Entity-3,flat,0,0.0,none,gold,professional,False,ap-southeast-1,28800.0,AE06,0.83,PRD-PLAT-MM,CSM05,2024-11-09T09:00:00Z
CTR00404,ACC0255,2022-09-08,2022-09-21,2023-09-20,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,60,BIL2260,CSM05,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE06,0.89,PRD-PLAT-MM,CSM05,2022-09-08T09:00:00Z
CTR00405,ACC0256,2022-07-14,2022-07-24,2024-07-23,24,False,expired,monthly,EUR,2000.0,0.1,2300.0,27600.0,45,BIL9268,CSM11,Entity-5,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE01,0.75,PRD-PLAT-MM,CSM11,2022-07-14T09:00:00Z
CTR00406,ACC0256,2023-05-04,2023-06-01,2026-05-31,36,True,active,monthly,EUR,2000.0,0.15,2200.0,26400.0,30,BIL9888,CSM11,Entity-5,flat,0,0.0,none,gold,professional,False,ap-southeast-1,26400.0,AE01,0.71,PRD-PLAT-MM,CSM11,2023-05-04T09:00:00Z
CTR00407,ACC0257,2022-11-16,2022-12-01,2025-11-30,36,True,active,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL9887,CSM08,Entity-5,flat,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE13,0.85,PRD-PLAT-MM,CSM08,2022-11-16T09:00:00Z
CTR00408,ACC0257,2024-09-30,2024-10-16,2026-10-15,24,False,active,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL4641,CSM08,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,25200.0,AE13,0.72,PRD-PLAT-MM,CSM08,2024-09-30T09:00:00Z
CTR00409,ACC0258,2024-06-03,2024-06-11,2025-06-10,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL4040,CSM20,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE07,0.86,PRD-PLAT-MM,CSM20,2024-06-03T09:00:00Z
CTR00410,ACC0258,2022-10-21,2022-11-09,2025-11-08,36,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL6482,CSM20,Entity-3,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE07,0.91,PRD-PLAT-MM,CSM20,2022-10-21T09:00:00Z
CTR00411,ACC0259,2022-06-22,2022-07-12,2024-07-11,24,False,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,60,BIL1368,CSM11,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,25200.0,AE04,0.6,PRD-PLAT-MM,CSM11,2022-06-22T09:00:00Z
CTR00412,ACC0259,2024-06-02,2024-06-22,2025-06-21,12,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,45,BIL8675,CSM11,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,26400.0,AE04,0.8,PRD-PLAT-MM,CSM11,2024-06-02T09:00:00Z
CTR00413,ACC0260,2024-11-21,2024-12-13,2026-12-12,24,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL9684,CSM02,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE03,0.56,PRD-PLAT-MM,CSM02,2024-11-21T09:00:00Z
CTR00414,ACC0261,2024-04-13,2024-05-01,2025-04-30,12,False,expired,monthly,EUR,2000.0,0.0,2500.0,30000.0,30,BIL3310,CSM17,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE15,0.77,PRD-PLAT-MM,CSM17,2024-04-13T09:00:00Z
CTR00415,ACC0261,2023-05-18,2023-06-13,2026-06-12,36,True,active,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL6028,CSM17,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE15,0.93,PRD-PLAT-MM,CSM17,2023-05-18T09:00:00Z
CTR00416,ACC0262,2022-05-09,2022-05-19,2023-05-18,12,False,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL2429,CSM19,Entity-2,flat,0,0.0,none,gold,professional,False,eu-west-1,26400.0,AE04,0.66,PRD-PLAT-MM,CSM19,2022-05-09T09:00:00Z
CTR00417,ACC0263,2023-01-02,2023-01-10,2024-01-09,12,True,expired,monthly,USD,2000.0,0.0,3500.0,42000.0,60,BIL4106,CSM17,Entity-2,mixed,0,0.0,none,gold,professional,False,eu-west-1,42000.0,AE08,0.72,PRD-PLAT-MM,CSM17,2023-01-02T09:00:00Z
CTR00418,ACC0263,2023-10-10,2023-10-26,2026-10-25,36,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL3836,CSM17,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE08,0.87,PRD-PLAT-MM,CSM17,2023-10-10T09:00:00Z
CTR00419,ACC0264,2022-12-10,2022-12-20,2024-12-19,24,False,expired,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL7585,CSM08,Entity-3,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE06,0.79,PRD-PLAT-MM,CSM08,2022-12-10T09:00:00Z
CTR00420,ACC0264,2023-10-28,2023-11-10,2024-11-09,12,True,expired,monthly,EUR,2000.0,0.0,2500.0,30000.0,45,BIL1466,CSM08,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE06,0.92,PRD-PLAT-MM,CSM08,2023-10-28T09:00:00Z
CTR00421,ACC0265,2023-11-07,2023-11-19,2026-11-18,36,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL5050,CSM07,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE04,0.77,PRD-PLAT-MM,CSM07,2023-11-07T09:00:00Z
CTR00422,ACC0266,2023-09-27,2023-10-14,2024-10-13,12,False,expired,monthly,EUR,2000.0,0.0,2500.0,30000.0,45,BIL1755,CSM02,Entity-3,mixed,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE08,0.84,PRD-PLAT-MM,CSM02,2023-09-27T09:00:00Z
CTR00423,ACC0267,2022-11-23,2022-12-08,2023-12-07,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL6026,CSM01,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE01,0.97,PRD-PLAT-MM,CSM01,2022-11-23T09:00:00Z
CTR00424,ACC0268,2022-12-07,2022-12-16,2023-12-15,12,True,expired,monthly,USD,2000.0,0.0,2550.0,30600.0,45,BIL3631,CSM04,Entity-4,mixed,0,0.0,none,gold,professional,False,eu-west-1,30600.0,AE07,0.84,PRD-PLAT-MM,CSM04,2022-12-07T09:00:00Z
CTR00425,ACC0268,2022-06-27,2022-07-07,2023-07-06,12,False,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL8364,CSM04,Entity-2,mixed,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE07,0.57,PRD-PLAT-MM,CSM04,2022-06-27T09:00:00Z
CTR00426,ACC0269,2022-10-17,2022-11-11,2023-11-10,12,True,expired,monthly,EUR,2000.0,0.1,3800.0,45600.0,45,BIL9382,CSM06,Entity-5,mixed,0,0.0,none,gold,professional,False,eu-west-1,45600.0,AE03,0.93,PRD-PLAT-MM,CSM06,2022-10-17T09:00:00Z
CTR00427,ACC0269,2022-01-25,2022-02-21,2023-02-20,12,True,expired,monthly,EUR,2000.0,0.1,2300.0,27600.0,30,BIL9608,CSM06,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE03,0.85,PRD-PLAT-MM,CSM06,2022-01-25T09:00:00Z
CTR00428,ACC0270,2023-10-30,2023-11-18,2024-11-17,12,False,expired,monthly,EUR,2000.0,0.1,2300.0,27600.0,30,BIL1593,CSM13,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,27600.0,AE12,0.64,PRD-PLAT-MM,CSM13,2023-10-30T09:00:00Z
CTR00429,ACC0270,2023-06-29,2023-07-12,2024-07-11,12,True,expired,monthly,EUR,2000.0,0.1,2300.0,27600.0,45,BIL6828,CSM13,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,27600.0,AE12,0.62,PRD-PLAT-MM,CSM13,2023-06-29T09:00:00Z
CTR00430,ACC0271,2022-11-11,2022-11-21,2024-11-20,24,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL7811,CSM02,Entity-5,mixed,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE10,0.61,PRD-PLAT-MM,CSM02,2022-11-11T09:00:00Z
CTR00431,ACC0272,2024-10-05,2024-10-13,2025-10-12,12,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL8399,CSM17,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE03,0.71,PRD-PLAT-MM,CSM17,2024-10-05T09:00:00Z
CTR00432,ACC0272,2023-07-26,2023-08-21,2024-08-20,12,False,expired,monthly,USD,2000.0,0.0,3000.0,36000.0,45,BIL7457,CSM17,Entity-2,mixed,0,0.0,none,gold,professional,False,us-west-2,36000.0,AE03,0.98,PRD-PLAT-MM,CSM17,2023-07-26T09:00:00Z
