customer_id,company_name,segment,industry,region,country,hq_city,hq_state,employee_count_band,annual_revenue_band,account_owner,source_system,referral_channel,billing_currency,tax_id,primary_contact_name,primary_contact_email,website_domain,crm_lead_score,account_tier,is_key_account,created_at
CUST-00101,Customer Account 00101 Inc,SMB,Retail,North America,United States,United States City 6,ST42,51-200,<$1M,AM-056,CRM-Salesforce,Analyst Report,USD,TAX-451055,Contact 00101,contact00101@customer00101.example.com,customer00101.example.com,46,Standard,False,2023-06-18
CUST-00102,Customer Account 00102 Inc,SMB,Media,North America,Canada,Canada City 12,ST49,1001-5000,<$1M,AM-075,CRM-HubSpot,None,USD,TAX-343568,Contact 00102,contact00102@customer00102.example.com,customer00102.example.com,48,Silver,False,2023-03-08
CUST-00103,Customer Account 00103 Inc,Mid-Market,Financial Services,APAC,Japan,Japan City 20,ST28,51-200,$10M-$50M,AM-024,CRM-HubSpot,Analyst Report,USD,TAX-992836,Contact 00103,contact00103@customer00103.example.com,customer00103.example.com,3,Silver,False,2023-06-19
CUST-00104,Customer Account 00104 Inc,Mid-Market,Telecom,EMEA,United Kingdom,United Kingdom City 12,ST23,1-50,$10M-$50M,AM-017,CRM-HubSpot,None,EUR,TAX-418003,Contact 00104,contact00104@customer00104.example.com,customer00104.example.com,33,Gold,False,2022-12-10
CUST-00105,Customer Account 00105 Inc,SMB,Retail,North America,Canada,Canada City 28,ST40,1-50,$10M-$50M,AM-018,CRM-Salesforce,Conference,USD,TAX-891161,Contact 00105,contact00105@customer00105.example.com,customer00105.example.com,92,Standard,False,2021-03-28
CUST-00106,Customer Account 00106 Inc,Enterprise,Software,North America,Canada,Canada City 4,ST22,5000+,$50M-$250M,AM-008,CRM-HubSpot,None,EUR,TAX-840813,Contact 00106,contact00106@customer00106.example.com,customer00106.example.com,35,Standard,False,2021-06-01
CUST-00107,Customer Account 00107 Inc,SMB,Logistics,APAC,Japan,Japan City 2,ST05,201-1000,$1M-$10M,AM-044,CRM-Salesforce,Analyst Report,USD,TAX-777095,Contact 00107,contact00107@customer00107.example.com,customer00107.example.com,21,Gold,False,2022-03-30
CUST-00108,Customer Account 00108 Inc,Mid-Market,Healthcare,North America,Canada,Canada City 26,ST37,5000+,<$1M,AM-061,CRM-Salesforce,None,USD,TAX-257811,Contact 00108,contact00108@customer00108.example.com,customer00108.example.com,5,Standard,False,2023-01-11
CUST-00109,Customer Account 00109 Inc,Mid-Market,Media,North America,Mexico,Mexico City 36,ST20,1-50,$250M+,AM-076,CRM-HubSpot,Conference,USD,TAX-273070,Contact 00109,contact00109@customer00109.example.com,customer00109.example.com,62,Silver,False,2021-07-18
CUST-00110,Customer Account 00110 Inc,SMB,Logistics,EMEA,United Kingdom,United Kingdom City 15,ST41,51-200,$50M-$250M,AM-037,CRM-Salesforce,None,GBP,TAX-641402,Contact 00110,contact00110@customer00110.example.com,customer00110.example.com,38,Standard,False,2022-03-14
CUST-00111,Customer Account 00111 Inc,SMB,Professional Services,APAC,Australia,Australia City 7,ST19,1001-5000,$1M-$10M,AM-011,CRM-Salesforce,Customer Referral,USD,TAX-607685,Contact 00111,contact00111@customer00111.example.com,customer00111.example.com,64,Standard,True,2022-09-01
CUST-00112,Customer Account 00112 Inc,SMB,Professional Services,North America,Canada,Canada City 31,ST09,5000+,$250M+,AM-008,CRM-Salesforce,Customer Referral,GBP,TAX-941986,Contact 00112,contact00112@customer00112.example.com,customer00112.example.com,48,Standard,False,2021-02-23
CUST-00113,Customer Account 00113 Inc,Mid-Market,Media,North America,United States,United States City 35,ST05,201-1000,$1M-$10M,AM-009,CRM-Salesforce,Customer Referral,USD,TAX-221222,Contact 00113,contact00113@customer00113.example.com,customer00113.example.com,66,Standard,False,2023-02-14
CUST-00114,Customer Account 00114 Inc,Mid-Market,Retail,North America,Canada,Canada City 37,ST30,201-1000,$1M-$10M,AM-064,Manual-Import,Conference,EUR,TAX-189847,Contact 00114,contact00114@customer00114.example.com,customer00114.example.com,76,Standard,False,2021-04-07
CUST-00115,Customer Account 00115 Inc,SMB,Professional Services,North America,United States,United States City 5,ST41,1001-5000,$10M-$50M,AM-012,CRM-Salesforce,Conference,USD,TAX-461138,Contact 00115,contact00115@customer00115.example.com,customer00115.example.com,7,Platinum,False,2021-10-19
CUST-00116,Customer Account 00116 Inc,SMB,Financial Services,APAC,India,India City 13,ST25,201-1000,$10M-$50M,AM-023,CRM-Salesforce,Conference,GBP,TAX-457772,Contact 00116,contact00116@customer00116.example.com,customer00116.example.com,80,Standard,False,2022-06-11
CUST-00117,Customer Account 00117 Inc,SMB,Financial Services,North America,Mexico,Mexico City 2,ST29,201-1000,$1M-$10M,AM-053,CRM-Salesforce,Customer Referral,GBP,TAX-669833,Contact 00117,contact00117@customer00117.example.com,customer00117.example.com,38,Platinum,False,2023-04-15
CUST-00118,Customer Account 00118 Inc,SMB,Manufacturing,North America,United States,United States City 15,ST23,51-200,$50M-$250M,AM-028,CRM-Salesforce,Customer Referral,GBP,TAX-411157,Contact 00118,contact00118@customer00118.example.com,customer00118.example.com,8,Standard,False,2021-12-07
CUST-00119,Customer Account 00119 Inc,Mid-Market,Retail,EMEA,UAE,UAE City 31,ST28,1001-5000,$50M-$250M,AM-043,CRM-HubSpot,Partner,GBP,TAX-934753,Contact 00119,contact00119@customer00119.example.com,customer00119.example.com,19,Silver,True,2022-06-22
CUST-00120,Customer Account 00120 Inc,SMB,Retail,LATAM,Chile,Chile City 36,ST29,5000+,<$1M,AM-049,CRM-HubSpot,None,GBP,TAX-606400,Contact 00120,contact00120@customer00120.example.com,customer00120.example.com,9,Gold,False,2021-01-24
CUST-00121,Customer Account 00121 Inc,Enterprise,Manufacturing,EMEA,Germany,Germany City 23,ST39,5000+,$1M-$10M,AM-070,CRM-Salesforce,Conference,GBP,TAX-608569,Contact 00121,contact00121@customer00121.example.com,customer00121.example.com,6,Standard,False,2021-09-01
CUST-00122,Customer Account 00122 Inc,SMB,Logistics,EMEA,Germany,Germany City 3,ST48,1001-5000,$250M+,AM-068,CRM-HubSpot,None,GBP,TAX-890331,Contact 00122,contact00122@customer00122.example.com,customer00122.example.com,58,Standard,False,2021-12-04
CUST-00123,Customer Account 00123 Inc,SMB,Logistics,EMEA,Germany,Germany City 29,ST30,5000+,$10M-$50M,AM-074,CRM-Salesforce,Partner,USD,TAX-206559,Contact 00123,contact00123@customer00123.example.com,customer00123.example.com,89,Gold,False,2022-12-17
CUST-00124,Customer Account 00124 Inc,Enterprise,Professional Services,North America,Mexico,Mexico City 37,ST26,201-1000,$10M-$50M,AM-035,CRM-Salesforce,Analyst Report,EUR,TAX-701496,Contact 00124,contact00124@customer00124.example.com,customer00124.example.com,12,Silver,True,2021-12-06
CUST-00125,Customer Account 00125 Inc,Mid-Market,Logistics,EMEA,UAE,UAE City 18,ST07,201-1000,<$1M,AM-039,CRM-Salesforce,Partner,USD,TAX-952586,Contact 00125,contact00125@customer00125.example.com,customer00125.example.com,20,Gold,False,2021-12-31
CUST-00126,Customer Account 00126 Inc,SMB,Media,North America,Canada,Canada City 35,ST32,51-200,$10M-$50M,AM-011,CRM-Salesforce,Customer Referral,USD,TAX-581140,Contact 00126,contact00126@customer00126.example.com,customer00126.example.com,37,Platinum,True,2023-06-14
CUST-00127,Customer Account 00127 Inc,SMB,Retail,EMEA,France,France City 16,ST03,51-200,$250M+,AM-061,CRM-Salesforce,Conference,USD,TAX-153841,Contact 00127,contact00127@customer00127.example.com,customer00127.example.com,1,Standard,False,2023-01-22
CUST-00128,Customer Account 00128 Inc,Mid-Market,Logistics,APAC,India,India City 31,ST22,5000+,<$1M,AM-014,CRM-Salesforce,Conference,EUR,TAX-270426,Contact 00128,contact00128@customer00128.example.com,customer00128.example.com,52,Platinum,False,2021-09-15
CUST-00129,Customer Account 00129 Inc,SMB,Education,APAC,Australia,Australia City 5,ST48,1001-5000,$250M+,AM-029,CRM-Salesforce,Conference,GBP,TAX-816208,Contact 00129,contact00129@customer00129.example.com,customer00129.example.com,31,Silver,False,2022-05-07
CUST-00130,Customer Account 00130 Inc,Mid-Market,Education,LATAM,Argentina,Argentina City 18,ST23,5000+,$1M-$10M,AM-023,CRM-Salesforce,Partner,USD,TAX-180777,Contact 00130,contact00130@customer00130.example.com,customer00130.example.com,73,Gold,False,2021-03-11
CUST-00131,Customer Account 00131 Inc,Enterprise,Media,LATAM,Chile,Chile City 13,ST08,5000+,$1M-$10M,AM-023,CRM-Salesforce,Conference,USD,TAX-564179,Contact 00131,contact00131@customer00131.example.com,customer00131.example.com,67,Platinum,False,2023-04-23
CUST-00132,Customer Account 00132 Inc,Enterprise,Financial Services,North America,Canada,Canada City 6,ST10,1-50,$10M-$50M,AM-029,CRM-Salesforce,Conference,EUR,TAX-663389,Contact 00132,contact00132@customer00132.example.com,customer00132.example.com,80,Gold,False,2021-07-01
CUST-00133,Customer Account 00133 Inc,Mid-Market,Telecom,APAC,Japan,Japan City 5,ST05,201-1000,$1M-$10M,AM-033,Manual-Import,Customer Referral,GBP,TAX-440478,Contact 00133,contact00133@customer00133.example.com,customer00133.example.com,33,Silver,False,2022-11-25
CUST-00134,Customer Account 00134 Inc,SMB,Media,North America,United States,United States City 7,ST22,5000+,$1M-$10M,AM-061,CRM-Salesforce,Analyst Report,EUR,TAX-943001,Contact 00134,contact00134@customer00134.example.com,customer00134.example.com,77,Standard,False,2021-06-19
CUST-00135,Customer Account 00135 Inc,Mid-Market,Logistics,EMEA,United Kingdom,United Kingdom City 11,ST49,1-50,$10M-$50M,AM-041,CRM-Salesforce,Customer Referral,GBP,TAX-160143,Contact 00135,contact00135@customer00135.example.com,customer00135.example.com,74,Standard,False,2022-06-18
CUST-00136,Customer Account 00136 Inc,Mid-Market,Telecom,North America,Canada,Canada City 20,ST44,51-200,$10M-$50M,AM-057,CRM-HubSpot,None,EUR,TAX-683364,Contact 00136,contact00136@customer00136.example.com,customer00136.example.com,75,Silver,False,2022-12-05
CUST-00137,Customer Account 00137 Inc,Mid-Market,Media,APAC,India,India City 17,ST33,1001-5000,$50M-$250M,AM-074,CRM-Salesforce,Conference,USD,TAX-482573,Contact 00137,contact00137@customer00137.example.com,customer00137.example.com,63,Silver,False,2023-01-01
CUST-00138,Customer Account 00138 Inc,SMB,Healthcare,EMEA,France,France City 14,ST07,51-200,<$1M,AM-030,CRM-HubSpot,Analyst Report,USD,TAX-905218,Contact 00138,contact00138@customer00138.example.com,customer00138.example.com,74,Standard,False,2021-09-03
CUST-00139,Customer Account 00139 Inc,Mid-Market,Financial Services,North America,United States,United States City 13,ST26,1-50,$250M+,AM-058,CRM-HubSpot,Analyst Report,GBP,TAX-257662,Contact 00139,contact00139@customer00139.example.com,customer00139.example.com,76,Silver,False,2021-11-18
CUST-00140,Customer Account 00140 Inc,Enterprise,Retail,North America,United States,United States City 28,ST27,5000+,$50M-$250M,AM-012,CRM-Salesforce,None,USD,TAX-803989,Contact 00140,contact00140@customer00140.example.com,customer00140.example.com,59,Gold,False,2022-11-05
CUST-00141,Customer Account 00141 Inc,Mid-Market,Healthcare,APAC,Singapore,Singapore City 8,ST09,51-200,$10M-$50M,AM-028,CRM-Salesforce,Partner,GBP,TAX-776601,Contact 00141,contact00141@customer00141.example.com,customer00141.example.com,18,Standard,False,2021-10-10
CUST-00142,Customer Account 00142 Inc,Mid-Market,Retail,North America,Mexico,Mexico City 36,ST12,201-1000,$50M-$250M,AM-005,CRM-Salesforce,Conference,EUR,TAX-678697,Contact 00142,contact00142@customer00142.example.com,customer00142.example.com,3,Platinum,False,2023-02-20
CUST-00143,Customer Account 00143 Inc,SMB,Telecom,APAC,India,India City 14,ST23,1001-5000,<$1M,AM-057,CRM-Salesforce,None,USD,TAX-544882,Contact 00143,contact00143@customer00143.example.com,customer00143.example.com,50,Silver,False,2022-01-02
CUST-00144,Customer Account 00144 Inc,Mid-Market,Financial Services,APAC,India,India City 8,ST39,1-50,$250M+,AM-061,CRM-HubSpot,Conference,USD,TAX-900908,Contact 00144,contact00144@customer00144.example.com,customer00144.example.com,17,Silver,False,2021-10-10
CUST-00145,Customer Account 00145 Inc,Mid-Market,Telecom,EMEA,Netherlands,Netherlands City 39,ST28,1001-5000,$1M-$10M,AM-018,CRM-Salesforce,None,EUR,TAX-152150,Contact 00145,contact00145@customer00145.example.com,customer00145.example.com,63,Silver,False,2023-05-05
CUST-00146,Customer Account 00146 Inc,Mid-Market,Financial Services,EMEA,Netherlands,Netherlands City 9,ST40,5000+,$1M-$10M,AM-073,CRM-Salesforce,Conference,USD,TAX-709937,Contact 00146,contact00146@customer00146.example.com,customer00146.example.com,100,Standard,False,2023-01-04
CUST-00147,Customer Account 00147 Inc,Mid-Market,Healthcare,LATAM,Argentina,Argentina City 39,ST22,1001-5000,$1M-$10M,AM-062,CRM-HubSpot,Analyst Report,USD,TAX-440485,Contact 00147,contact00147@customer00147.example.com,customer00147.example.com,74,Standard,True,2023-01-22
CUST-00148,Customer Account 00148 Inc,Enterprise,Telecom,EMEA,Germany,Germany City 9,ST11,5000+,$10M-$50M,AM-058,CRM-Salesforce,Conference,USD,TAX-455710,Contact 00148,contact00148@customer00148.example.com,customer00148.example.com,34,Standard,False,2022-11-04
CUST-00149,Customer Account 00149 Inc,Mid-Market,Manufacturing,North America,Canada,Canada City 29,ST43,201-1000,$50M-$250M,AM-059,Manual-Import,Analyst Report,USD,TAX-470658,Contact 00149,contact00149@customer00149.example.com,customer00149.example.com,66,Platinum,False,2021-12-30
CUST-00150,Customer Account 00150 Inc,Enterprise,Education,EMEA,United Kingdom,United Kingdom City 17,ST23,1-50,$1M-$10M,AM-014,CRM-Salesforce,None,USD,TAX-360486,Contact 00150,contact00150@customer00150.example.com,customer00150.example.com,20,Platinum,False,2022-12-18
CUST-00151,Customer Account 00151 Inc,Mid-Market,Healthcare,North America,Canada,Canada City 11,ST07,1-50,$250M+,AM-041,CRM-Salesforce,Customer Referral,USD,TAX-862003,Contact 00151,contact00151@customer00151.example.com,customer00151.example.com,64,Standard,False,2021-12-26
CUST-00152,Customer Account 00152 Inc,Mid-Market,Education,EMEA,France,France City 16,ST45,1001-5000,$250M+,AM-020,CRM-Salesforce,Conference,USD,TAX-145482,Contact 00152,contact00152@customer00152.example.com,customer00152.example.com,86,Standard,False,2023-02-20
CUST-00153,Customer Account 00153 Inc,SMB,Financial Services,APAC,Japan,Japan City 7,ST46,1-50,$50M-$250M,AM-078,CRM-HubSpot,Customer Referral,USD,TAX-574711,Contact 00153,contact00153@customer00153.example.com,customer00153.example.com,99,Gold,False,2022-11-02
CUST-00154,Customer Account 00154 Inc,Mid-Market,Financial Services,North America,Canada,Canada City 13,ST25,1001-5000,$10M-$50M,AM-040,CRM-Salesforce,Customer Referral,GBP,TAX-808201,Contact 00154,contact00154@customer00154.example.com,customer00154.example.com,97,Standard,False,2023-04-02
CUST-00155,Customer Account 00155 Inc,Mid-Market,Logistics,EMEA,Germany,Germany City 14,ST39,201-1000,$250M+,AM-001,Manual-Import,Analyst Report,USD,TAX-985765,Contact 00155,contact00155@customer00155.example.com,customer00155.example.com,40,Silver,False,2021-11-13
CUST-00156,Customer Account 00156 Inc,Mid-Market,Software,LATAM,Brazil,Brazil City 25,ST43,1-50,$1M-$10M,AM-041,CRM-Salesforce,Analyst Report,EUR,TAX-981979,Contact 00156,contact00156@customer00156.example.com,customer00156.example.com,49,Standard,False,2023-03-07
CUST-00157,Customer Account 00157 Inc,SMB,Media,North America,United States,United States City 37,ST41,5000+,<$1M,AM-036,CRM-HubSpot,Partner,USD,TAX-607170,Contact 00157,contact00157@customer00157.example.com,customer00157.example.com,61,Standard,False,2022-03-23
CUST-00158,Customer Account 00158 Inc,Mid-Market,Software,APAC,India,India City 17,ST47,5000+,<$1M,AM-029,CRM-Salesforce,Analyst Report,USD,TAX-879947,Contact 00158,contact00158@customer00158.example.com,customer00158.example.com,23,Gold,False,2022-11-03
CUST-00159,Customer Account 00159 Inc,Mid-Market,Education,EMEA,France,France City 32,ST12,201-1000,<$1M,AM-027,CRM-HubSpot,Conference,USD,TAX-672003,Contact 00159,contact00159@customer00159.example.com,customer00159.example.com,38,Silver,False,2022-11-01
CUST-00160,Customer Account 00160 Inc,Mid-Market,Media,North America,United States,United States City 1,ST44,5000+,$250M+,AM-005,CRM-HubSpot,Partner,USD,TAX-226924,Contact 00160,contact00160@customer00160.example.com,customer00160.example.com,27,Platinum,False,2023-05-26
CUST-00161,Customer Account 00161 Inc,Mid-Market,Financial Services,North America,Mexico,Mexico City 6,ST05,1-50,<$1M,AM-031,Manual-Import,None,USD,TAX-166651,Contact 00161,contact00161@customer00161.example.com,customer00161.example.com,4,Gold,False,2021-04-30
CUST-00162,Customer Account 00162 Inc,SMB,Media,APAC,Australia,Australia City 12,ST32,201-1000,$10M-$50M,AM-075,CRM-Salesforce,Analyst Report,EUR,TAX-411457,Contact 00162,contact00162@customer00162.example.com,customer00162.example.com,17,Standard,False,2022-02-25
CUST-00163,Customer Account 00163 Inc,Mid-Market,Financial Services,North America,Canada,Canada City 32,ST42,1001-5000,$1M-$10M,AM-076,CRM-HubSpot,Analyst Report,GBP,TAX-169970,Contact 00163,contact00163@customer00163.example.com,customer00163.example.com,89,Standard,False,2022-11-20
CUST-00164,Customer Account 00164 Inc,Mid-Market,Telecom,EMEA,Netherlands,Netherlands City 39,ST28,51-200,$1M-$10M,AM-027,CRM-HubSpot,Customer Referral,USD,TAX-649301,Contact 00164,contact00164@customer00164.example.com,customer00164.example.com,16,Standard,False,2022-07-16
CUST-00165,Customer Account 00165 Inc,Enterprise,Media,EMEA,France,France City 30,ST22,1-50,$10M-$50M,AM-035,CRM-Salesforce,None,USD,TAX-496865,Contact 00165,contact00165@customer00165.example.com,customer00165.example.com,84,Standard,False,2022-10-31
CUST-00166,Customer Account 00166 Inc,Mid-Market,Education,EMEA,United Kingdom,United Kingdom City 22,ST25,1-50,$50M-$250M,AM-057,CRM-Salesforce,Conference,GBP,TAX-575791,Contact 00166,contact00166@customer00166.example.com,customer00166.example.com,65,Gold,True,2022-06-26
CUST-00167,Customer Account 00167 Inc,SMB,Manufacturing,EMEA,Netherlands,Netherlands City 14,ST25,201-1000,$10M-$50M,AM-077,CRM-Salesforce,Conference,USD,TAX-262795,Contact 00167,contact00167@customer00167.example.com,customer00167.example.com,43,Standard,True,2021-07-15
CUST-00168,Customer Account 00168 Inc,SMB,Education,North America,Canada,Canada City 28,ST02,51-200,$10M-$50M,AM-078,Manual-Import,None,GBP,TAX-250628,Contact 00168,contact00168@customer00168.example.com,customer00168.example.com,41,Standard,False,2022-07-18
