customer_id,customer_name,region,segment,account_manager,credit_terms,onboarding_date,primary_contact_email,billing_address_line1,billing_address_city,billing_address_state,billing_address_zip,industry_code,source_system,created_at
CUST-00142,Customer Account 00142 Inc,West,SMB,AM-058,Prepaid,2020-07-01,contact00142@customer00142.example.com,9022 Commerce St,West City 13,XX,74806,CON,CRM-NextGen,2022-11-05
CUST-00143,Customer Account 00143 Inc,Central,SMB,AM-047,Net60,2021-03-25,contact00143@customer00143.example.com,1969 Commerce St,Central City 13,XX,91421,TEC,CRM-NextGen,2022-09-14
CUST-00144,Customer Account 00144 Inc,South,Mid-Market,AM-016,Net60,2021-12-14,contact00144@customer00144.example.com,3358 Commerce St,South City 18,XX,29948,AGR,CRM-NextGen,2017-03-07
CUST-00145,Customer Account 00145 Inc,West,Mid-Market,AM-020,Prepaid,2021-09-24,contact00145@customer00145.example.com,1440 Commerce St,West City 30,XX,74852,TEC,CRM-Legacy,2019-12-05
CUST-00146,Customer Account 00146 Inc,West,SMB,AM-008,Net60,2024-02-24,contact00146@customer00146.example.com,2245 Commerce St,West City 31,XX,48289,RTL,Manual-Import,2021-02-12
CUST-00147,Customer Account 00147 Inc,East,Enterprise,AM-018,Net30,2017-06-23,contact00147@customer00147.example.com,6564 Commerce St,East City 5,XX,81743,RTL,Manual-Import,2022-07-14
CUST-00148,Customer Account 00148 Inc,Central,SMB,AM-018,Net45,2023-10-17,contact00148@customer00148.example.com,1962 Commerce St,Central City 23,XX,20722,TEC,CRM-Legacy,2022-02-28
CUST-00149,Customer Account 00149 Inc,West,Mid-Market,AM-006,Net60,2020-02-05,contact00149@customer00149.example.com,4643 Commerce St,West City 33,XX,56715,AGR,Manual-Import,2022-12-19
CUST-00150,Customer Account 00150 Inc,Central,Mid-Market,AM-042,Net30,2022-10-19,contact00150@customer00150.example.com,6962 Commerce St,Central City 35,XX,73133,TEC,CRM-Legacy,2024-02-04
CUST-00151,Customer Account 00151 Inc,West,Mid-Market,AM-052,Net30,2016-07-26,contact00151@customer00151.example.com,7096 Commerce St,West City 9,XX,17380,AGR,CRM-NextGen,2016-11-29
CUST-00152,Customer Account 00152 Inc,East,Mid-Market,AM-028,Net45,2023-03-20,contact00152@customer00152.example.com,1245 Commerce St,East City 34,XX,10578,AGR,Manual-Import,2019-05-08
CUST-00153,Customer Account 00153 Inc,South,SMB,AM-009,Net60,2017-06-27,contact00153@customer00153.example.com,210 Commerce St,South City 22,XX,62270,LOG,Manual-Import,2020-07-08
CUST-00154,Customer Account 00154 Inc,East,SMB,AM-039,Net30,2022-10-27,contact00154@customer00154.example.com,8629 Commerce St,East City 17,XX,51100,TEC,Manual-Import,2017-06-11
CUST-00155,Customer Account 00155 Inc,South,Mid-Market,AM-037,Net30,2020-03-02,contact00155@customer00155.example.com,6421 Commerce St,South City 30,XX,10267,MFG,CRM-NextGen,2020-08-18
CUST-00156,Customer Account 00156 Inc,North,Mid-Market,AM-011,Net60,2016-04-14,contact00156@customer00156.example.com,8893 Commerce St,North City 7,XX,49657,LOG,CRM-NextGen,2024-03-14
CUST-00157,Customer Account 00157 Inc,North,Mid-Market,AM-043,Net45,2022-05-20,contact00157@customer00157.example.com,1330 Commerce St,North City 35,XX,53267,TEC,CRM-NextGen,2016-04-15
CUST-00158,Customer Account 00158 Inc,South,SMB,AM-042,Net60,2018-02-13,contact00158@customer00158.example.com,4827 Commerce St,South City 19,XX,45751,HLC,Manual-Import,2019-03-17
CUST-00159,Customer Account 00159 Inc,North,Mid-Market,AM-043,Net60,2023-09-24,contact00159@customer00159.example.com,9250 Commerce St,North City 31,XX,62500,MFG,CRM-NextGen,2022-09-21
CUST-00160,Customer Account 00160 Inc,Central,Mid-Market,AM-046,Net30,2020-01-30,contact00160@customer00160.example.com,3254 Commerce St,Central City 33,XX,79941,HLC,CRM-NextGen,2017-04-23
CUST-00161,Customer Account 00161 Inc,North,Mid-Market,AM-019,Prepaid,2021-08-05,contact00161@customer00161.example.com,5558 Commerce St,North City 7,XX,85702,CON,CRM-NextGen,2019-10-29
CUST-00162,Customer Account 00162 Inc,East,Mid-Market,AM-050,Net60,2023-08-21,contact00162@customer00162.example.com,3329 Commerce St,East City 36,XX,64610,RTL,Manual-Import,2021-08-20
CUST-00163,Customer Account 00163 Inc,South,SMB,AM-013,Net30,2021-03-22,contact00163@customer00163.example.com,1234 Commerce St,South City 12,XX,61121,RTL,CRM-NextGen,2019-07-12
CUST-00164,Customer Account 00164 Inc,East,SMB,AM-048,Net30,2016-04-10,contact00164@customer00164.example.com,4519 Commerce St,East City 12,XX,26607,HLC,Manual-Import,2020-10-22
CUST-00165,Customer Account 00165 Inc,West,Mid-Market,AM-009,Prepaid,2023-04-10,contact00165@customer00165.example.com,1107 Commerce St,West City 19,XX,45685,AGR,CRM-Legacy,2019-12-25
CUST-00166,Customer Account 00166 Inc,Central,Mid-Market,AM-028,Net60,2018-02-17,contact00166@customer00166.example.com,9924 Commerce St,Central City 10,XX,93788,LOG,CRM-NextGen,2023-02-19
CUST-00167,Customer Account 00167 Inc,West,Enterprise,AM-044,Net30,2016-03-31,contact00167@customer00167.example.com,8375 Commerce St,West City 7,XX,10570,LOG,CRM-Legacy,2022-09-14
CUST-00168,Customer Account 00168 Inc,Central,SMB,AM-031,Net30,2017-03-15,contact00168@customer00168.example.com,3762 Commerce St,Central City 22,XX,80742,RTL,CRM-Legacy,2018-07-08
CUST-00169,Customer Account 00169 Inc,South,SMB,AM-056,Net30,2016-11-01,contact00169@customer00169.example.com,8054 Commerce St,South City 10,XX,17435,CON,CRM-Legacy,2016-07-03
CUST-00170,Customer Account 00170 Inc,East,Mid-Market,AM-033,Net30,2018-05-22,contact00170@customer00170.example.com,3499 Commerce St,East City 12,XX,60313,RTL,CRM-NextGen,2023-09-08
CUST-00171,Customer Account 00171 Inc,West,Mid-Market,AM-023,Net60,2018-06-23,contact00171@customer00171.example.com,480 Commerce St,West City 28,XX,69538,MFG,CRM-NextGen,2016-08-02
CUST-00172,Customer Account 00172 Inc,West,SMB,AM-044,Net30,2018-03-06,contact00172@customer00172.example.com,7077 Commerce St,West City 14,XX,97932,LOG,Manual-Import,2016-11-08
CUST-00173,Customer Account 00173 Inc,North,Mid-Market,AM-011,Net60,2018-04-26,contact00173@customer00173.example.com,2077 Commerce St,North City 26,XX,65553,CON,CRM-Legacy,2020-04-28
CUST-00174,Customer Account 00174 Inc,Central,Mid-Market,AM-037,Net30,2022-03-31,contact00174@customer00174.example.com,4658 Commerce St,Central City 2,XX,22485,HLC,CRM-Legacy,2021-08-15
CUST-00175,Customer Account 00175 Inc,West,Enterprise,AM-020,Prepaid,2018-11-01,contact00175@customer00175.example.com,1162 Commerce St,West City 28,XX,88296,MFG,Manual-Import,2021-12-13
CUST-00176,Customer Account 00176 Inc,South,Mid-Market,AM-046,Net30,2018-01-02,contact00176@customer00176.example.com,7756 Commerce St,South City 32,XX,10983,RTL,CRM-NextGen,2023-06-10
CUST-00177,Customer Account 00177 Inc,West,Enterprise,AM-042,Prepaid,2022-07-25,contact00177@customer00177.example.com,4488 Commerce St,West City 20,XX,31154,TEC,CRM-Legacy,2019-06-15
CUST-00178,Customer Account 00178 Inc,North,SMB,AM-036,Net60,2023-05-11,contact00178@customer00178.example.com,2289 Commerce St,North City 11,XX,31873,CON,CRM-Legacy,2021-08-21
CUST-00179,Customer Account 00179 Inc,Central,Mid-Market,AM-040,Net60,2019-03-19,contact00179@customer00179.example.com,4716 Commerce St,Central City 30,XX,85114,HLC,CRM-Legacy,2017-09-16
CUST-00180,Customer Account 00180 Inc,East,Mid-Market,AM-033,Net30,2016-04-09,contact00180@customer00180.example.com,1029 Commerce St,East City 3,XX,28663,CON,Manual-Import,2023-12-29
CUST-00181,Customer Account 00181 Inc,East,Enterprise,AM-027,Net60,2022-09-20,contact00181@customer00181.example.com,5074 Commerce St,East City 11,XX,65877,LOG,CRM-Legacy,2020-08-16
CUST-00182,Customer Account 00182 Inc,North,Mid-Market,AM-014,Net30,2018-10-03,contact00182@customer00182.example.com,1297 Commerce St,North City 31,XX,94857,MFG,CRM-Legacy,2023-01-15
CUST-00183,Customer Account 00183 Inc,Central,SMB,AM-046,Net45,2023-05-08,contact00183@customer00183.example.com,8876 Commerce St,Central City 9,XX,16570,TEC,Manual-Import,2022-12-24
CUST-00184,Customer Account 00184 Inc,North,Enterprise,AM-023,Net60,2018-05-24,contact00184@customer00184.example.com,322 Commerce St,North City 10,XX,76763,LOG,CRM-Legacy,2019-10-23
CUST-00185,Customer Account 00185 Inc,South,SMB,AM-041,Net45,2018-06-16,contact00185@customer00185.example.com,3167 Commerce St,South City 30,XX,50056,MFG,Manual-Import,2016-11-08
CUST-00186,Customer Account 00186 Inc,Central,Mid-Market,AM-010,Net60,2019-04-23,contact00186@customer00186.example.com,3736 Commerce St,Central City 19,XX,97374,RTL,CRM-Legacy,2016-07-17
CUST-00187,Customer Account 00187 Inc,West,Enterprise,AM-040,Prepaid,2022-08-25,contact00187@customer00187.example.com,9454 Commerce St,West City 37,XX,33685,CON,CRM-NextGen,2020-11-22
CUST-00188,Customer Account 00188 Inc,South,SMB,AM-039,Prepaid,2023-08-27,contact00188@customer00188.example.com,1276 Commerce St,South City 38,XX,83643,HLC,CRM-NextGen,2021-01-25
CUST-00189,Customer Account 00189 Inc,West,Enterprise,AM-048,Net30,2020-04-30,contact00189@customer00189.example.com,8506 Commerce St,West City 26,XX,22229,AGR,CRM-NextGen,2019-01-11
CUST-00190,Customer Account 00190 Inc,West,Enterprise,AM-018,Net45,2020-07-31,contact00190@customer00190.example.com,6271 Commerce St,West City 36,XX,36130,LOG,Manual-Import,2018-12-15
CUST-00191,Customer Account 00191 Inc,North,SMB,AM-016,Net60,2021-12-14,contact00191@customer00191.example.com,1106 Commerce St,North City 20,XX,88639,HLC,Manual-Import,2017-01-06
CUST-00192,Customer Account 00192 Inc,Central,Mid-Market,AM-047,Prepaid,2019-02-04,contact00192@customer00192.example.com,1732 Commerce St,Central City 36,XX,19248,CON,CRM-Legacy,2023-08-19
CUST-00193,Customer Account 00193 Inc,Central,Mid-Market,AM-028,Net45,2023-09-12,contact00193@customer00193.example.com,2942 Commerce St,Central City 38,XX,68537,LOG,CRM-NextGen,2022-09-22
CUST-00194,Customer Account 00194 Inc,East,Mid-Market,AM-028,Net30,2019-02-24,contact00194@customer00194.example.com,9877 Commerce St,East City 37,XX,72119,HLC,CRM-NextGen,2022-03-20
CUST-00195,Customer Account 00195 Inc,North,SMB,AM-055,Net30,2023-10-14,contact00195@customer00195.example.com,6173 Commerce St,North City 22,XX,26157,TEC,CRM-NextGen,2024-02-10
CUST-00196,Customer Account 00196 Inc,South,Enterprise,AM-013,Prepaid,2023-11-29,contact00196@customer00196.example.com,3142 Commerce St,South City 27,XX,81706,TEC,Manual-Import,2017-01-31
CUST-00197,Customer Account 00197 Inc,East,SMB,AM-031,Prepaid,2020-12-13,contact00197@customer00197.example.com,4092 Commerce St,East City 16,XX,11814,TEC,CRM-Legacy,2023-04-12
CUST-00198,Customer Account 00198 Inc,West,Mid-Market,AM-054,Net45,2020-12-29,contact00198@customer00198.example.com,4361 Commerce St,West City 11,XX,73641,TEC,Manual-Import,2017-10-21
CUST-00199,Customer Account 00199 Inc,East,Mid-Market,AM-032,Net30,2018-10-10,contact00199@customer00199.example.com,8871 Commerce St,East City 11,XX,40657,RTL,Manual-Import,2017-02-22
CUST-00200,Customer Account 00200 Inc,South,Mid-Market,AM-042,Net45,2016-12-19,contact00200@customer00200.example.com,4434 Commerce St,South City 39,XX,37379,RTL,CRM-NextGen,2023-05-12
CUST-00201,Customer Account 00201 Inc,East,SMB,AM-036,Net60,2020-08-09,contact00201@customer00201.example.com,5378 Commerce St,East City 8,XX,47289,AGR,CRM-Legacy,2022-10-19
CUST-00202,Customer Account 00202 Inc,East,SMB,AM-021,Net30,2020-06-17,contact00202@customer00202.example.com,1707 Commerce St,East City 36,XX,26407,AGR,CRM-NextGen,2016-05-02
CUST-00203,Customer Account 00203 Inc,West,SMB,AM-052,Prepaid,2022-02-04,contact00203@customer00203.example.com,3426 Commerce St,West City 5,XX,48639,AGR,CRM-NextGen,2021-04-26
CUST-00204,Customer Account 00204 Inc,West,SMB,AM-020,Net60,2020-08-23,contact00204@customer00204.example.com,5774 Commerce St,West City 34,XX,79235,CON,Manual-Import,2018-05-15
CUST-00205,Customer Account 00205 Inc,West,Mid-Market,AM-058,Net60,2020-03-30,contact00205@customer00205.example.com,9690 Commerce St,West City 16,XX,29606,MFG,Manual-Import,2021-08-20
CUST-00206,Customer Account 00206 Inc,East,SMB,AM-026,Net60,2023-12-05,contact00206@customer00206.example.com,8034 Commerce St,East City 30,XX,59826,RTL,CRM-NextGen,2021-11-17
CUST-00207,Customer Account 00207 Inc,East,SMB,AM-002,Net45,2020-01-20,contact00207@customer00207.example.com,1321 Commerce St,East City 37,XX,30756,HLC,CRM-NextGen,2018-02-28
CUST-00208,Customer Account 00208 Inc,West,Mid-Market,AM-059,Net30,2023-02-02,contact00208@customer00208.example.com,2641 Commerce St,West City 36,XX,45588,TEC,CRM-NextGen,2019-09-29
CUST-00209,Customer Account 00209 Inc,North,SMB,AM-033,Net45,2023-12-03,contact00209@customer00209.example.com,3036 Commerce St,North City 13,XX,13305,AGR,CRM-Legacy,2018-05-06
CUST-00210,Customer Account 00210 Inc,Central,SMB,AM-037,Prepaid,2023-04-13,contact00210@customer00210.example.com,6685 Commerce St,Central City 18,XX,21759,HLC,Manual-Import,2018-01-30
CUST-00211,Customer Account 00211 Inc,West,Mid-Market,AM-008,Net30,2023-02-28,contact00211@customer00211.example.com,3844 Commerce St,West City 17,XX,46314,HLC,Manual-Import,2022-01-26
CUST-00212,Customer Account 00212 Inc,North,Mid-Market,AM-013,Net60,2023-09-08,contact00212@customer00212.example.com,4867 Commerce St,North City 4,XX,14264,HLC,CRM-Legacy,2020-09-26
CUST-00213,Customer Account 00213 Inc,North,Mid-Market,AM-014,Net45,2017-10-27,contact00213@customer00213.example.com,609 Commerce St,North City 14,XX,39674,LOG,Manual-Import,2019-07-18
CUST-00214,Customer Account 00214 Inc,South,Mid-Market,AM-025,Prepaid,2023-12-02,contact00214@customer00214.example.com,4092 Commerce St,South City 5,XX,20873,LOG,CRM-NextGen,2018-09-08
CUST-00215,Customer Account 00215 Inc,West,Mid-Market,AM-057,Prepaid,2016-09-05,contact00215@customer00215.example.com,8457 Commerce St,West City 21,XX,11814,RTL,Manual-Import,2022-03-08
CUST-00216,Customer Account 00216 Inc,North,SMB,AM-039,Net60,2017-08-03,contact00216@customer00216.example.com,6410 Commerce St,North City 28,XX,19957,HLC,Manual-Import,2024-03-15
CUST-00217,Customer Account 00217 Inc,North,Mid-Market,AM-044,Net60,2023-02-14,contact00217@customer00217.example.com,4506 Commerce St,North City 23,XX,70233,TEC,Manual-Import,2017-12-12
CUST-00218,Customer Account 00218 Inc,Central,Mid-Market,AM-041,Net45,2016-05-09,contact00218@customer00218.example.com,9246 Commerce St,Central City 32,XX,36667,MFG,Manual-Import,2021-07-09
CUST-00219,Customer Account 00219 Inc,East,Mid-Market,AM-010,Net60,2023-01-21,contact00219@customer00219.example.com,5527 Commerce St,East City 4,XX,89893,CON,Manual-Import,2021-01-11
CUST-00220,Customer Account 00220 Inc,Central,Enterprise,AM-052,Net30,2022-07-27,contact00220@customer00220.example.com,2479 Commerce St,Central City 18,XX,80916,TEC,CRM-Legacy,2018-12-21
CUST-00221,Customer Account 00221 Inc,North,Mid-Market,AM-023,Net60,2016-11-16,contact00221@customer00221.example.com,7525 Commerce St,North City 17,XX,35829,CON,CRM-Legacy,2020-02-03
CUST-00222,Customer Account 00222 Inc,East,Mid-Market,AM-010,Net30,2019-08-21,contact00222@customer00222.example.com,9668 Commerce St,East City 27,XX,67306,LOG,CRM-Legacy,2020-07-09
CUST-00223,Customer Account 00223 Inc,South,Enterprise,AM-040,Net30,2023-11-03,contact00223@customer00223.example.com,4969 Commerce St,South City 13,XX,23701,HLC,CRM-Legacy,2017-10-30
CUST-00224,Customer Account 00224 Inc,North,SMB,AM-005,Prepaid,2017-12-22,contact00224@customer00224.example.com,2955 Commerce St,North City 12,XX,60265,RTL,CRM-Legacy,2024-01-03
CUST-00225,Customer Account 00225 Inc,South,SMB,AM-047,Net60,2023-01-29,contact00225@customer00225.example.com,5211 Commerce St,South City 36,XX,42638,TEC,CRM-Legacy,2017-05-26
CUST-00226,Customer Account 00226 Inc,West,Mid-Market,AM-020,Net45,2021-11-21,contact00226@customer00226.example.com,995 Commerce St,West City 2,XX,75169,MFG,CRM-NextGen,2021-08-10
CUST-00227,Customer Account 00227 Inc,East,Enterprise,AM-008,Net30,2016-11-23,contact00227@customer00227.example.com,5174 Commerce St,East City 27,XX,68490,MFG,CRM-NextGen,2017-03-14
CUST-00228,Customer Account 00228 Inc,South,SMB,AM-014,Prepaid,2017-08-24,contact00228@customer00228.example.com,233 Commerce St,South City 2,XX,85912,LOG,CRM-Legacy,2023-03-13
CUST-00229,Customer Account 00229 Inc,East,Mid-Market,AM-011,Prepaid,2017-07-19,contact00229@customer00229.example.com,1912 Commerce St,East City 29,XX,37197,RTL,Manual-Import,2023-08-26
CUST-00230,Customer Account 00230 Inc,East,Mid-Market,AM-049,Prepaid,2016-01-27,contact00230@customer00230.example.com,449 Commerce St,East City 35,XX,22638,AGR,CRM-NextGen,2022-06-21
CUST-00231,Customer Account 00231 Inc,West,SMB,AM-005,Prepaid,2022-08-10,contact00231@customer00231.example.com,8928 Commerce St,West City 38,XX,90478,CON,CRM-NextGen,2020-03-04
CUST-00232,Customer Account 00232 Inc,West,SMB,AM-026,Net30,2023-07-25,contact00232@customer00232.example.com,8477 Commerce St,West City 24,XX,27469,RTL,Manual-Import,2016-02-22
CUST-00233,Customer Account 00233 Inc,East,SMB,AM-037,Net60,2016-07-16,contact00233@customer00233.example.com,3269 Commerce St,East City 16,XX,30052,LOG,CRM-NextGen,2020-02-14
CUST-00234,Customer Account 00234 Inc,East,Mid-Market,AM-014,Net30,2019-05-09,contact00234@customer00234.example.com,5879 Commerce St,East City 5,XX,80143,CON,CRM-Legacy,2020-11-11
CUST-00235,Customer Account 00235 Inc,South,Mid-Market,AM-039,Net30,2016-02-20,contact00235@customer00235.example.com,2617 Commerce St,South City 7,XX,54164,RTL,CRM-Legacy,2016-10-20
CUST-00236,Customer Account 00236 Inc,Central,Enterprise,AM-044,Prepaid,2021-06-27,contact00236@customer00236.example.com,8869 Commerce St,Central City 7,XX,42289,MFG,CRM-NextGen,2017-05-02
CUST-00237,Customer Account 00237 Inc,North,Mid-Market,AM-030,Prepaid,2022-09-01,contact00237@customer00237.example.com,9724 Commerce St,North City 6,XX,32567,CON,Manual-Import,2022-05-10
CUST-00238,Customer Account 00238 Inc,West,Enterprise,AM-019,Net45,2017-04-12,contact00238@customer00238.example.com,9386 Commerce St,West City 4,XX,42706,LOG,Manual-Import,2019-02-04
CUST-00239,Customer Account 00239 Inc,East,SMB,AM-031,Net60,2019-01-19,contact00239@customer00239.example.com,3786 Commerce St,East City 26,XX,85173,MFG,Manual-Import,2019-12-13
CUST-00240,Customer Account 00240 Inc,North,Mid-Market,AM-006,Net30,2018-05-30,contact00240@customer00240.example.com,8352 Commerce St,North City 28,XX,28813,CON,CRM-NextGen,2022-02-19
CUST-00241,Customer Account 00241 Inc,South,SMB,AM-004,Net60,2016-06-12,contact00241@customer00241.example.com,9755 Commerce St,South City 33,XX,58932,AGR,CRM-Legacy,2020-11-10
CUST-00242,Customer Account 00242 Inc,Central,SMB,AM-026,Net60,2022-01-28,contact00242@customer00242.example.com,6518 Commerce St,Central City 6,XX,20308,AGR,Manual-Import,2016-08-23
CUST-00243,Customer Account 00243 Inc,East,Mid-Market,AM-030,Prepaid,2022-10-01,contact00243@customer00243.example.com,1615 Commerce St,East City 19,XX,94214,RTL,Manual-Import,2020-01-11
CUST-00244,Customer Account 00244 Inc,East,Mid-Market,AM-015,Net60,2019-10-19,contact00244@customer00244.example.com,984 Commerce St,East City 31,XX,39572,RTL,Manual-Import,2017-08-22
CUST-00245,Customer Account 00245 Inc,West,Enterprise,AM-028,Prepaid,2017-11-19,contact00245@customer00245.example.com,8718 Commerce St,West City 14,XX,10629,TEC,CRM-Legacy,2018-03-19
CUST-00246,Customer Account 00246 Inc,West,SMB,AM-034,Net45,2020-06-19,contact00246@customer00246.example.com,676 Commerce St,West City 12,XX,75180,MFG,CRM-NextGen,2017-02-13
